Locationid,Location,LocPropertyType,LocProvince,LocPostal,LocDistrict,LocRegion,RegionName,Market,PopulationRank,FundraisingYear,cy_funds,cy_1_funds,cy_2_funds,change,target,cy_checkins,cy_1_checkins,cy_2_checkins,cy_contacts,cy_1_contacts,cy_2_contacts,cy_images,cy_1_images,cy_2_images,cy_notes,cy_1_notes,cy_2_notes
128296,1947,Buy More Supercenter,WA,98841,473,60,West,Spokane,2,2017,4834.2998,943.0567,6249.52,4.126202698,1,0,0,0,1,0,0,0,0,0,0,0,0
127430,1162,Buy More Supercenter,IN,47501,580,43,Central,Indianapolis,3,2015,9036.54,2378.08,6247.9296,2.799931037,1,0,0,0,0,0,0,0,0,0,0,0,0
131202,602,Buy More Supercenter,TX,77380,68,6,Central,Houston,3,2017,5109.8899,14029.03,6247.2,-0.635763135,0,1,1,0,2,1,0,1,0,0,1,0,0
128740,239,Buy More Supercenter,MS,39090,138,14,Southeast,"Jackson, MS",2,2018,5709.82,3658.2298,6247.0268,0.560815015,1,8,5,3,0,2,1,4,0,6,6,5,1
128177,1839,Buy More Supercenter,OH,44053,214,20,Northeast,Cleveland,2,2018,5782.4898,5484.78,6246.7268,0.05427926,0,1,1,2,0,0,2,0,0,0,1,0,2
127289,1033,Buy More Supercenter,IN,47274,243,41,Central,Indianapolis,3,2016,11627.9501,9383,6246.17,0.239257178,0,1,0,0,0,0,0,0,0,0,1,0,0
130108,43,Buy More Supercenter,KS,66441,407,51,Central,Topeka,1,2015,23542.16,26143.82,6245.6895,-0.099513384,0,0,0,0,0,0,0,0,0,0,0,0,0
132205,8292,Member's Buy More,TN,38128,90,South Central,Southeast,Memphis,2,2016,4072.9934,20444.69,6245.2,-0.80077989,0,1,0,0,1,0,0,0,0,0,0,0,0
129464,3255,Buy More Supercenter,IL,61874,246,43,Central,Champaign-Springfield,1,2015,6926.55,6958.62,6244.9195,-0.004608672,0,0,0,0,0,0,0,0,0,0,0,0,0
129447,3235,Buy More Supercenter,FL,33162,553,11,Southeast,Miami-Ft. Lauderdale,3,2016,1821.82,2254.9,6244.64,-0.192061732,0,0,0,0,0,0,0,0,0,0,0,0,0
128261,1913,Buy More Supercenter,OH,43402,207,21,Northeast,Toledo,2,2016,6178.5933,5183.21,6244.36,0.192039933,0,2,0,0,0,0,0,4,0,0,1,0,0
132150,8241,Member's Buy More,OK,73110,97,South Central,Central,Oklahoma City,2,2015,6660.32,8511.38,6244.0395,-0.217480597,0,0,0,0,0,0,0,0,0,0,0,0,0
131658,6674,Member's Buy More,NY,10523,15,Northeast,Northeast,Hudson Valley,3,2017,2978.8598,8905.8398,6243.43,-0.665516126,0,0,1,0,0,0,0,0,0,0,0,0,0
130399,4790,Member's Buy More,MS,39208,1,South Central,Southeast,"Jackson, MS",2,2018,4769.5697,8505.3502,6242.8666,-0.439227123,0,11,13,8,1,3,0,1,2,5,11,12,3
181636,6267,Member's Buy More,OK,73034,97,South Central,Central,Oklahoma City,2,2017,3688.4199,4460.04,6242.8,-0.173007439,0,1,0,0,0,0,0,0,0,0,0,0,0
129959,3861,Buy More Supercenter,AZ,85295,373,46,West,Phoenix,3,2016,6436.0966,5191.3,6242.58,0.239785141,0,0,0,0,0,0,0,0,0,0,0,0,0
588473,7249,Buy More Supercenter,MO,65712,334,40,Central,"Springfield, MO",2,2017,8769.79,8646.7533,6241.76,0.014229237,0,0,0,0,0,0,0,0,0,0,0,0,0
130263,4581,Buy More Supercenter,AL,36695,1,3,Southeast,Mobile,1,2017,4570.3399,5978.2867,6241.16,-0.235510084,0,2,1,0,1,0,0,1,0,0,1,1,0
131098,5847,Buy More Supercenter,VA,23139,290,27,Northeast,Richmond-Petersburg,2,2016,8430.8133,4805.94,6240.52,0.754248555,1,2,0,0,1,0,0,0,0,0,2,0,0
131136,59,Buy More Supercenter,MO,64804,334,40,Central,Joplin-Pittsburg,1,2015,4124.42,8273.74,6240.1494,-0.501504761,0,0,0,0,0,0,0,0,0,0,0,0,0
129425,3215,Buy More Supercenter,WV,26501,320,41,Northeast,Charleston-Huntington,2,2018,6682.93,5386.1598,6239.8868,0.240759697,0,2,5,2,0,0,1,0,0,0,2,2,1
130574,5073,Buy More,WA,98042,514,60,West,Seattle-Tacoma,3,2017,3368.73,4365.9198,6239.36,-0.228403142,0,0,0,0,1,0,0,0,0,0,0,0,0
127923,1610,Buy More,NY,14626,192,18,Northeast,"Rochester, NY",2,2016,5194.62,5191.87,6239.34,0.000529674,0,0,0,0,0,0,0,0,0,0,0,0,0
131430,6375,Member's Buy More,OH,45804,31,Northeast,Northeast,Toledo,2,2018,1952.7506,3724.54,6238.2966,-0.475706906,0,3,6,2,0,1,0,5,20,9,4,6,2
129832,3692,Compre Mas,PR,738,801,29,Southeast,San Juan,3,2015,3452.42,1699.48,6237.6698,1.031456681,1,0,0,0,0,0,0,0,0,0,0,0,0
129302,2995,Neighborhood Buy More,TX,75025,561,64,Central,Dallas,3,2015,4219.18,3798.94,6237.55,0.110620331,0,0,0,0,0,0,0,0,0,0,0,0,0
127737,1442,Buy More Supercenter,AZ,86040,405,54,West,Phoenix,3,2015,7963.7,4690.38,6236.3297,0.69787949,1,0,0,0,0,0,0,0,0,0,0,0,0
131476,6429,Member's Buy More,MI,49014,45,North Central,Central,Grand Rapids,2,2018,3518.29,8952.1999,6236.1967,-0.606991573,0,1,1,0,0,1,0,2,0,0,1,1,0
128487,2122,Buy More Supercenter,MA,2322,159,16,Northeast,Boston,3,2015,7644.39,9058.34,6235.7295,-0.156093721,0,0,0,0,0,0,0,0,0,0,0,0,0
127978,1660,Buy More Supercenter,CA,93551,448,57,West,Los Angeles,3,2018,2987.6799,4795.1098,6235.5832,-0.376931911,0,0,1,0,0,1,0,0,0,0,0,1,0
130373,4764,Member's Buy More,TX,77449,52,South Central,Central,Houston,3,2016,4741.5835,6890.22,6235.4,-0.311838592,0,0,0,0,1,0,0,0,0,0,0,0,0
129124,2810,Buy More Supercenter,WV,25276,316,41,Northeast,Charleston-Huntington,2,2015,11253.03,8333.8,6234.6699,0.350287984,0,0,0,0,0,0,0,0,0,0,0,0,0
129543,334,Buy More Supercenter,IL,62626,275,25,Central,St. Louis,3,2018,3088.8098,5749.2298,6232.5966,-0.462743723,0,1,0,0,0,4,0,0,0,0,0,0,0
130125,4335,Buy More Supercenter,CO,80831,391,47,West,Denver,3,2017,10257.3299,16664.3633,6232.31,-0.384475139,0,2,4,0,1,1,0,0,0,0,2,1,0
129257,2949,Buy-More,CA,90802,465,57,West,Los Angeles,3,2015,2937.2,4393.13,6232.1496,-0.331410634,0,0,0,0,0,0,0,0,0,0,0,0,0
132413,917,Buy More Supercenter,TX,76825,81,8,Central,San Angelo,1,2016,2507.8601,3712.37,6230.62,-0.324458473,0,1,0,0,1,0,0,0,0,0,1,0,0
128603,224,Buy More Supercenter,IL,62864,272,43,Central,St. Louis,3,2015,18884.19,4824.88,6229.3497,2.913919103,1,0,0,0,0,0,0,0,0,0,0,0,0
129247,2938,Buy More Supercenter,LA,70508,132,13,Southeast,"Alexandria, LA",1,2016,4324.5365,5134.18,6229.32,-0.15769675,0,0,0,0,0,0,0,0,0,0,0,0,0
128211,1870,Buy More Supercenter,WA,99163,475,60,West,Spokane,2,2017,10529.4399,9770.7735,6228.78,0.077646504,0,0,2,0,1,1,0,0,1,0,0,0,0
127651,1364,Buy More Supercenter,AZ,86404,365,54,West,Phoenix,3,2015,7081.62,8958.52,6228.2394,-0.209510053,0,0,0,0,0,0,0,0,0,0,0,0,0
129897,3785,Buy More Supercenter,FL,32507,14,3,Southeast,Pensacola,2,2018,4940.8199,5107.18,6227.5233,-0.032573769,0,2,2,0,0,3,0,0,0,0,0,2,0
129773,3615,Neighborhood Buy More,OK,73107,533,64,Central,Oklahoma City,2,2015,2039.33,3733.48,6226.8397,-0.453772352,0,0,0,0,0,0,0,0,0,0,0,0,0
129860,3734,Buy More Supercenter,SD,57069,430,52,West,Sioux Falls-Mitchell,1,2015,14534.4,17058.71,6225.6899,-0.147977778,0,0,0,0,0,0,0,0,0,0,0,0,0
127489,1215,Buy More Supercenter,GA,30701,120,2,Southeast,Atlanta,3,2015,11847.62,16824.39,6225.0099,-0.295806861,0,0,0,0,0,0,0,0,0,0,0,0,0
129480,3273,Buy More Supercenter,KS,66223,362,40,Central,Kansas City,2,2018,9285.2395,5970.64,6224.5933,0.555149783,1,3,3,1,0,0,2,0,1,0,3,2,0
130980,563,Buy More Supercenter,FL,32763,94,9,Southeast,Orlando,2,2018,4280.03,4759.7598,6224.4467,-0.100788657,0,4,11,1,0,0,0,0,2,0,2,11,0
128148,1812,Buy More Supercenter,OH,44691,215,20,Northeast,Akron,2,2018,11337.0499,11834.8599,6224.1402,-0.042063024,0,3,4,2,0,1,0,0,0,0,3,3,1
128893,2563,Buy More Supercenter,IN,47454,580,43,Central,Indianapolis,3,2017,2760.5298,2728.6833,6223.02,0.011671014,0,0,0,0,0,0,0,0,0,0,0,0,0
128512,2145,Buy More Supercenter,PA,18052,168,22,Northeast,Philadelphia,3,2016,4782.5634,2931.17,6222.96,0.631622663,1,0,0,0,0,0,0,0,0,0,0,0,0
132111,820,Buy More Supercenter,MO,65233,359,40,Central,Columbia-Jefferson City,1,2017,2614.5698,3022.2934,6220.83,-0.134905367,0,10,2,0,2,1,0,3,1,0,7,1,0
127508,1232,Buy More Supercenter,TX,76513,81,8,Central,Waco-Temple-Bryan,1,2018,13631.8295,12267.3499,6220.39,0.111228555,0,2,0,0,1,0,0,0,0,0,2,0,0
132428,923,Buy More Supercenter,IN,46060,249,43,Central,Indianapolis,3,2018,5714.2995,5408.68,6218.5433,0.056505377,0,0,0,0,0,0,0,0,0,0,0,0,0
130164,4403,Buy More Supercenter,NY,12804,187,18,Northeast,Albany-Schenectady-Troy,2,2018,9144.7795,9862.9498,6218.3601,-0.07281496,0,1,0,1,0,0,1,2,0,0,1,0,1
129447,3235,Buy More Supercenter,FL,33162,553,11,Southeast,Miami-Ft. Lauderdale,3,2015,2254.9,6244.64,6217.44,-0.638906326,0,0,0,0,0,0,0,0,0,0,0,0,0
131650,6667,Member's Buy More,MI,48197,62,North Central,Central,Detroit,3,2017,10490.1799,3803.1368,6217.4,1.758296757,1,11,7,0,2,1,0,8,6,0,12,7,0
131763,688,Buy More Supercenter,TN,37211,153,12,Southeast,Nashville,2,2017,4840.3799,4312.1533,6217.17,0.122497176,0,2,0,0,0,1,0,0,0,0,2,0,0
130269,4594,Buy More Supercenter,NC,28021,305,26,Southeast,Charlotte,2,2015,3034.02,5290.73,6216.97,-0.426540383,0,0,0,0,0,0,0,0,0,0,0,0,0
130713,5232,Buy More Supercenter,CO,81650,388,47,West,Denver,3,2017,9312.4398,9800.0032,6216.96,-0.049751351,0,1,1,0,3,0,0,0,0,0,1,1,0
130544,504,Buy More Supercenter,TX,77551,61,6,Central,Houston,3,2017,1136.0499,4412.4333,6216.74,-0.742534374,0,0,2,0,4,0,0,0,2,0,0,1,0
131858,730,Buy More Supercenter,AL,35150,10,14,Southeast,Birmingham,3,2018,7698.6598,11195.1,6216.5802,-0.3123188,0,1,1,0,1,0,0,0,0,0,0,2,0
130780,531,Buy More Supercenter,LA,70506,132,13,Southeast,Lake Charles,1,2016,5822.7567,7476.97,6216.28,-0.221241131,0,0,0,0,1,0,0,0,0,0,0,0,0
127630,1345,Buy More Supercenter,VA,24592,314,27,Northeast,Lynchburg,1,2015,16102.74,18920.11,6215.4694,-0.148908754,0,0,0,0,0,0,0,0,0,0,0,0,0
130757,5285,Buy More Supercenter,OH,44705,215,20,Northeast,Akron,2,2017,4366.0499,3788.2768,6215.29,0.152516073,0,2,2,0,0,3,0,0,0,0,2,2,0
128055,1728,Buy More Supercenter,IN,46013,239,21,Central,Indianapolis,3,2016,4524.3833,8768.31,6215.26,-0.484007374,0,0,0,0,0,0,0,0,0,0,0,0,0
127996,1676,Buy More Supercenter,IN,47586,580,43,Central,Indianapolis,3,2017,7071.6098,8452.72,6215.07,-0.163392399,0,0,0,0,0,0,0,0,0,0,0,0,0
127493,1219,Buy More Supercenter,FL,32218,101,3,Southeast,Jacksonville-Brunswick,2,2018,2399.4998,4497.4299,6214.4967,-0.466473107,0,0,1,1,0,0,1,0,0,2,0,0,0
127538,1262,Buy-More,IN,46173,239,21,Central,Indianapolis,3,2018,0,4924.3399,6213.9833,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
131137,590,Buy More Supercenter,TX,76132,48,5,Central,Ft. Worth,2,2016,2840.6267,3973.38,6213.64,-0.285085569,0,0,0,0,0,0,0,0,0,0,0,0,0
127680,1390,Buy More Supercenter,FL,33781,111,9,Southeast,Tampa-St. Petersburg,3,2017,4628.9099,3274.6767,6213.41,0.413547145,0,0,0,0,0,0,0,0,0,0,0,0,0
127277,1022,Buy More Supercenter,TX,75704,45,5,Central,Tyler-Longview,1,2018,3568.0797,5204.75,6212.8934,-0.314457044,0,1,1,1,1,1,0,0,0,0,1,1,1
130642,5145,Buy More Supercenter,TX,78213,86,8,Central,San Antonio,2,2015,3908.95,2868.28,6211.9397,0.362820227,0,0,0,0,0,0,0,0,0,0,0,0,0
127486,1212,Buy More Supercenter,AL,36571,1,3,Southeast,Mobile,1,2018,8837.9297,9865.6,6211.6533,-0.104167035,0,0,2,0,0,1,0,0,0,0,0,0,0
684684,4512,Buy More Supercenter,TX,77449,65,6,Central,Houston,3,2018,7149.0194,2963.2399,6211.43,1.412568554,1,0,0,0,0,0,0,0,0,0,0,0,0
131430,6375,Member's Buy More,OH,45804,31,Northeast,Northeast,Toledo,2,2016,6238.2966,3193.82,6210.66,0.953239882,1,2,0,0,0,0,0,9,0,0,2,0,0
129697,3523,Buy More Supercenter,CA,91350,448,57,West,Los Angeles,3,2016,3917.0832,4462.5,6210.44,-0.122222252,0,1,0,0,0,0,0,1,0,0,1,0,0
127312,1054,Buy More Supercenter,KS,66002,411,40,Central,Kansas City,2,2018,2921.8397,4510.39,6210.4167,-0.352197992,0,2,4,2,0,5,1,2,0,0,2,1,1
127846,1540,Buy More Supercenter,MI,49090,201,19,Central,Grand Rapids,2,2015,1976.04,3930.4,6210.3199,-0.497242011,0,0,0,0,0,0,0,0,0,0,0,0,0
132467,944,Buy More Supercenter,FL,32536,15,3,Southeast,Pensacola,2,2015,8298.85,7554.72,6209.6699,0.098498687,0,0,0,0,0,0,0,0,0,0,0,0,0
127935,1621,Buy More Supercenter,IA,52544,418,51,Central,Cedar Rapids,3,2018,2365.9796,5014.81,6209.1666,-0.528201547,0,0,0,0,0,0,0,0,0,0,0,0,0
129806,366,Buy More Supercenter,TN,37354,119,12,Southeast,Knoxville,2,2016,3165.1068,3588.28,6208.74,-0.117932045,0,0,0,0,0,0,0,0,0,0,0,0,0
131465,6419,Member's Buy More,MI,49684,45,North Central,Central,Grand Rapids,2,2018,2095.6999,7221.68,6206.7267,-0.709804381,0,1,1,0,0,1,0,0,0,0,1,2,0
129065,2742,Neighborhood Buy More,AR,72762,534,72,Central,Little Rock-Springdale,3,2017,2600.0199,581.7134,6206.72,3.469589148,1,1,1,0,0,0,0,0,0,0,1,0,0
130898,5440,Buy More,OR,97086,477,60,West,"Portland, OR",3,2016,3616.2467,6797.94,6206.04,-0.468037861,0,0,0,0,0,0,0,0,0,0,0,0,0
130025,415,Buy More Supercenter,LA,70518,132,13,Southeast,"Alexandria, LA",1,2017,2378.7199,2246.5268,6205.75,0.058843322,0,2,1,0,0,1,0,0,0,0,4,2,0
128184,1845,Buy More Supercenter,FL,33330,109,11,Southeast,Miami-Ft. Lauderdale,3,2018,9764.5494,4066.0998,6205.1466,1.401453452,1,0,1,2,0,0,1,0,0,2,0,1,1
130400,4791,Member's Buy More,KS,67846,21,North Central,Central,Wichita-Hutchinson Plus,2,2016,4822.8601,4972.52,6204.66,-0.030097395,0,0,0,0,0,0,0,0,0,0,0,0,0
127314,1056,Buy More Supercenter,OK,73065,353,44,Central,Oklahoma City,2,2016,5526.6433,8239.83,6203.08,-0.329277024,0,0,0,0,0,0,0,0,0,0,0,0,0
130303,466,Buy More Supercenter,TN,38008,147,12,Southeast,Memphis,2,2016,465.3599,4411.35,6202.08,-0.894508506,0,1,0,0,0,0,0,0,0,0,1,0,0
127616,1331,Buy More Supercenter,OH,45365,222,21,Northeast,Dayton,2,2018,10465.0198,5785.93,6202.0035,0.808701419,1,1,0,0,0,0,0,0,0,0,1,0,0
674377,3585,Buy More Supercenter,TX,77386,68,6,Central,Houston,3,2018,1818.4496,1693.9299,6201.7568,0.073509358,0,0,0,0,1,0,0,0,0,0,0,0,0
128531,2163,Buy More,CT,6484,173,17,Northeast,Hudson Valley,3,2018,4348.88,3442.4798,6198.2333,0.263298626,0,0,0,1,0,0,1,0,0,0,0,0,0
127327,1068,Buy More Supercenter,FL,32958,92,9,Southeast,Gainesville-West Palm Beach,3,2016,3687.0334,6120.81,6198,-0.397623288,0,0,0,0,0,0,0,0,0,0,0,0,0
127484,1210,Buy More Supercenter,KY,40356,260,41,Southeast,Lexington,2,2015,10822.68,8867.12,6197.8598,0.220540604,0,0,0,0,0,0,0,0,0,0,0,0,0
132029,8119,Member's Buy More,FL,32504,1,South Central,Southeast,Pensacola,2,2016,11513.2398,11618.11,6196.66,-0.009026442,0,0,0,0,0,0,0,0,0,0,0,0,0
128276,1927,Buy More Supercenter,OH,44056,214,20,Northeast,Akron,2,2015,2476.87,3927.08,6196.1594,-0.369284557,0,0,0,0,0,0,0,0,0,0,0,0,0
131955,79,Buy More Supercenter,MO,64801,334,40,Central,Joplin-Pittsburg,1,2015,2726.46,3446.08,6196.0699,-0.208822778,0,0,0,0,0,0,0,0,0,0,0,0,0
130255,4567,Buy More Supercenter,CO,80602,379,47,West,Denver,3,2016,10506.9667,6582.38,6195.3,0.596226091,1,0,0,0,0,0,0,0,0,0,0,0,0
128732,2370,Buy More Supercenter,NY,12180,188,18,Northeast,Albany-Schenectady-Troy,2,2016,5429.3001,7971.73,6194.64,-0.318930759,0,2,0,0,1,0,0,3,0,0,2,0,0
132091,8180,Member's Buy More,IL,62959,3,North Central,Central,St. Louis,3,2018,3799.2799,11471.3598,6194.5067,-0.668803005,0,1,1,2,1,0,0,0,3,0,0,1,0
130803,5334,Buy More Supercenter,CO,80011,376,47,West,Denver,3,2015,5255.54,6181.7,6194.3897,-0.149822864,0,0,0,0,0,0,0,0,0,0,0,0,0
127807,1505,Buy More Supercenter,KY,41501,258,41,Northeast,Charleston-Huntington,2,2015,9607.61,8894.82,6194.0397,0.080135405,0,0,0,0,0,0,0,0,0,0,0,0,0
129510,3300,Buy More Supercenter,OH,45895,222,21,Northeast,Dayton,2,2016,2437.9898,4087.21,6193.3,-0.403507576,0,0,0,0,0,0,0,0,0,0,0,0,0
129518,3308,Buy More Supercenter,FL,32068,101,3,Southeast,Jacksonville-Brunswick,2,2018,6402.5599,5875.58,6193.0966,0.089689852,0,1,2,1,0,0,0,0,6,2,1,2,0
128342,1988,Buy More Supercenter,CA,95678,455,56,West,Sacramento,3,2015,12308.68,8112.44,6192.2294,0.517259912,1,0,0,0,0,0,0,0,0,0,0,0,0
129862,3739,Buy More Supercenter,ID,83687,399,47,West,Boise,1,2018,6431.72,7303.59,6191.9501,-0.11937554,0,0,0,0,0,1,0,0,0,0,0,0,0
130359,4742,Member's Buy More,TX,76132,30,South Central,Central,Ft. Worth,2,2018,2006.9301,4880.28,6191.3333,-0.588767427,0,0,0,0,0,0,0,0,0,0,0,0,0
127739,1444,Buy More Supercenter,FL,32225,98,3,Southeast,Jacksonville-Brunswick,2,2015,7728.55,8652.92,6190.7397,-0.106827522,0,0,0,0,0,0,0,0,0,0,0,0,0
129205,2897,Buy More,CT,6489,173,17,Northeast,Hartford-New Haven,2,2018,2555.1097,1540.1398,6190.2898,0.659011539,1,3,2,1,0,0,0,0,0,0,2,0,1
130422,482,Buy More,TX,77486,61,6,Central,Houston,3,2017,5378.7398,7912.7799,6189.58,-0.320246504,0,0,0,0,0,0,0,0,0,0,0,0,0
131391,6336,Member's Buy More,TX,76502,27,South Central,Central,Waco-Temple-Bryan,1,2015,6945.07,4795.83,6189.2994,0.448147662,0,0,0,0,0,0,0,0,0,0,0,0,0
130643,5146,Buy More Supercenter,TX,78250,506,8,Central,San Antonio,2,2016,3400.0802,6438.49,6188.46,-0.471913414,0,0,0,0,0,0,0,0,0,0,0,0,0
181675,4185,Buy More Supercenter,GA,30041,24,2,Southeast,Atlanta,3,2018,7400.9195,6268.59,6188.2167,0.180635438,0,1,3,2,0,1,0,2,0,0,1,3,0
130477,4936,Member's Buy More,WV,26501,24,Northeast,Northeast,Charleston-Huntington,2,2018,13751.3894,17176.98,6187.86,-0.199429155,0,3,2,4,0,0,1,1,2,2,2,1,2
127456,1186,Buy More Supercenter,TX,77575,60,6,Central,Houston,3,2016,5890.1766,8109.99,6187.32,-0.273713457,0,0,0,0,0,0,0,0,0,0,0,0,0
127694,1403,Buy More Supercenter,GA,30531,18,2,Southeast,Atlanta,3,2016,6696.9167,12638.63,6187.14,-0.47012321,0,0,0,0,0,0,0,0,0,0,0,0,0
128873,2544,Buy More Supercenter,IN,46368,238,25,Central,Chicago,3,2015,11700.52,9581.79,6185.6299,0.22112048,0,0,0,0,0,0,0,0,0,0,0,0,0
132078,8169,Member's Buy More,IN,47905,38,North Central,Central,Indianapolis,3,2017,9184.14,9094.2167,6185.49,0.009887965,0,0,1,0,0,0,0,0,1,0,0,1,0
130958,56,Buy More Supercenter,MO,65608,333,40,Central,"Springfield, MO",2,2016,7713.5735,9597.23,6184.58,-0.196270851,0,0,0,0,0,0,0,0,0,0,0,0,0
130837,5373,Buy More Supercenter,WI,54729,436,53,Central,La Crosse-Eau Claire,1,2018,6889.3995,7414.2198,6184.3233,-0.070785641,0,1,6,2,0,3,0,1,3,0,1,5,0
127929,1616,Buy More,CA,96130,457,56,West,Reno,1,2016,8701.5033,7561.07,6184.22,0.150829618,0,0,0,0,0,0,0,0,0,0,0,0,0
128927,2596,Buy More Supercenter,WA,98273,471,60,West,Seattle-Tacoma,3,2018,8513.0094,10648.6399,6183.9167,-0.200554298,0,0,0,1,0,1,1,0,0,1,1,0,1
128681,2316,Buy More Supercenter,OH,44070,214,20,Northeast,Cleveland,2,2015,4722.9,12522.14,6182.91,-0.622836033,0,0,0,0,0,0,0,0,0,0,0,0,0
131404,6349,Member's Buy More,IL,60805,17,North Central,Central,Chicago,3,2018,0.0001,9630.2299,6182.4199,-0.99999999,0,1,1,1,0,0,1,1,1,0,1,1,1
130803,5334,Buy More Supercenter,CO,80011,376,47,West,Denver,3,2016,7365.0367,5255.54,6181.7,0.401385338,0,1,0,0,0,0,0,0,0,0,0,0,0
130613,5113,Buy More Supercenter,AL,35125,10,14,Southeast,Birmingham,3,2015,37139.55,41499.8,6179.5494,-0.105066771,0,0,0,0,0,0,0,0,0,0,0,0,0
132157,8248,Member's Buy More,TX,75220,27,South Central,Central,Dallas,3,2015,6535.12,7553.98,6179.15,-0.134877244,0,0,0,0,0,0,0,0,0,0,0,0,0
128838,2510,Buy More Supercenter,WI,54548,440,53,Central,Wausau-Rhinelander,1,2015,7875.22,5290.79,6178.5999,0.488477146,0,0,0,0,0,0,0,0,0,0,0,0,0
128261,1913,Buy More Supercenter,OH,43402,207,21,Northeast,Toledo,2,2018,6356.5394,9992.6098,6178.5933,-0.363875952,0,2,4,2,0,1,0,0,6,4,2,2,1
128871,2542,Buy More Supercenter,OH,45875,207,21,Northeast,Toledo,2,2018,5295.2398,8153.9598,6178.1798,-0.350592849,0,0,3,1,0,1,0,0,3,0,0,2,1
130752,5278,Buy More Supercenter,MA,1020,154,16,Northeast,Springfield-Holyoke,1,2015,14661.49,21157.06,6177.4998,-0.307016665,0,0,0,0,0,0,0,0,0,0,0,0,0
131467,6420,Member's Buy More,FL,33765,96,Southeast,Southeast,Tampa-St. Petersburg,3,2016,7452.3368,5324.42,6176.22,0.399652319,0,0,0,0,0,0,0,0,0,0,0,0,0
131525,6489,Member's Buy More,IL,60409,17,North Central,Central,Chicago,3,2017,11477.9198,4491.4166,6176.19,1.555523306,1,0,1,0,0,1,0,0,1,0,0,1,0
127880,1571,Buy More Supercenter,WI,53149,442,53,Central,Milwaukee,3,2015,5256.57,6003.94,6172.56,-0.124479925,0,0,0,0,0,0,0,0,0,0,0,0,0
128657,2290,Buy More,MD,21117,293,75,Northeast,Baltimore,3,2016,5887.8766,3880.09,6172.08,0.51745877,1,0,0,0,0,0,0,0,0,0,0,0,0
181655,5929,Buy More Supercenter,WA,98604,476,60,West,"Portland, OR",3,2018,13379.6296,11726.3699,6171.6132,0.140986487,0,1,0,0,0,1,0,1,0,0,1,0,0
132483,956,Buy More,FL,32937,92,9,Southeast,Orlando,2,2016,7277.8302,11350.43,6170.02,-0.358805772,0,1,0,0,2,0,0,0,0,0,1,0,0
128738,2387,Buy More Supercenter,FL,33511,114,9,Southeast,Tampa-St. Petersburg,3,2016,3111.47,6498.66,6169.52,-0.521213604,0,0,0,0,0,0,0,0,0,0,0,0,0
132548,99,Buy More Supercenter,MO,63084,336,40,Central,St. Louis,3,2017,3171.6799,4344.9665,6169.34,-0.27003352,0,1,1,0,0,1,0,0,0,0,1,0,0
129090,2771,Buy More Supercenter,IN,47960,246,43,Central,Indianapolis,3,2018,3936.64,2982.7299,6169.11,0.31981109,0,0,0,0,0,0,0,0,0,0,0,0,0
128986,2654,Buy More Supercenter,KY,42167,257,41,Southeast,Nashville,2,2015,4630.43,1183.52,6168.7796,2.912422266,1,0,0,0,0,0,0,0,0,0,0,0,0
127708,1416,Buy More Supercenter,OH,43545,207,21,Northeast,Toledo,2,2016,10028.5901,12442.28,6168.58,-0.193990965,0,2,0,0,0,0,0,2,0,0,1,0,0
128412,2055,Buy More Supercenter,NH,3301,183,16,Northeast,Boston,3,2017,3406.0998,3434.5366,6167.17,-0.008279661,0,2,0,0,1,0,0,1,0,0,1,0,0
674485,5903,Neighborhood Buy More,AL,36870,544,72,Southeast,"Columbus, GA",1,2017,2235.5398,2433.6732,6167.0795,-0.081413314,0,2,1,0,1,0,0,0,0,0,2,0,0
128565,2199,Buy More Supercenter,OH,43950,216,20,Northeast,Charleston-Huntington,2,2015,16454.96,14050.37,6166.5995,0.171140689,0,0,0,0,0,0,0,0,0,0,0,0,0
129494,3286,Buy More Supercenter,TX,75065,52,5,Central,Ft. Worth,2,2016,5068.9466,10792.06,6166.56,-0.530307782,0,0,0,0,0,0,0,0,0,0,0,0,0
127280,1025,Buy More Supercenter,MS,39648,141,13,Southeast,"Jackson, MS",2,2015,7906.5,9484.27,6166.51,-0.166356504,0,0,0,0,0,0,0,0,0,0,0,0,0
130432,4835,Member's Buy More,WA,98057,63,Western,West,Seattle-Tacoma,3,2018,0,4987.4799,6166.4532,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
131641,6659,Member's Buy More,MI,48071,62,North Central,Central,Detroit,3,2018,3738.1394,4104.8899,6166.4134,-0.089344784,0,13,7,9,3,0,1,0,3,6,13,7,9
129422,3211,XPS,NC,27569,500,59,Southeast,Raleigh-Durham,3,2015,1284.56,1202.76,6166.2999,0.068010243,0,0,0,0,0,0,0,0,0,0,0,0,0
131553,6536,Member's Buy More,PA,18109,15,Northeast,Northeast,Philadelphia,3,2016,3441.3867,7206.83,6165.72,-0.522482603,0,0,0,0,0,0,0,0,0,0,0,0,0
127497,1222,Buy More Supercenter,FL,32534,14,3,Southeast,Pensacola,2,2016,11749.3898,8618.63,6165.56,0.363254926,0,2,0,0,0,0,0,0,0,0,0,0,0
127300,1043,Buy More Supercenter,OK,73075,349,44,Central,Oklahoma City,2,2016,5333.5899,8245.36,6165.5,-0.353140445,0,0,0,0,0,0,0,0,0,0,0,0,0
